keyFieldSize,nonKeyFieldSize,numOfFixedLengthField,numOfVarLengthField,numOfRows,timePerRow
16,103,5,1,0,45.295
16,103,5,1,0,58.472
16,103,5,1,0,30.414
16,17,1,0,0,26.241
16,17,1,0,0,21.311
16,17,1,0,1,22.489
16,17,1,0,0,26.958
16,17,1,0,0,18.683
16,17,1,0,0,27.412
16,17,1,0,0,27.595
16,17,1,0,0,27.081
16,17,1,0,0,24.773
16,17,1,0,0,19.18
16,17,1,0,0,26.442
16,17,1,0,0,21.983
16,17,1,0,1,26.789
16,17,1,0,0,24.073
16,17,1,0,0,28.772
16,17,1,0,0,28.114
16,17,1,0,0,22.826
16,17,1,0,0,16.183
16,17,1,0,0,16.989
16,17,1,0,0,15.651
16,17,1,0,0,14.534
16,17,1,0,0,14.87
16,17,1,0,0,15.262
16,17,1,0,0,15.367
16,17,1,0,0,14.884
16,17,1,0,0,14.374
16,17,1,0,0,13.262
16,17,1,0,0,14.728
16,17,1,0,1,12.652
16,17,1,0,0,12.735
16,17,1,0,0,12.464
16,17,1,0,0,14.741
16,17,1,0,0,11.778
16,17,1,0,0,12.074
16,17,1,0,0,13.061
16,17,1,0,0,13.956
16,17,1,0,0,13.9
16,17,1,0,0,12.32
16,17,1,0,0,13.142
16,17,1,0,0,12.716
16,17,1,0,0,13.094
16,17,1,0,0,12.508
16,17,1,0,0,14.318
16,17,1,0,0,13.78
16,17,1,0,0,13.106
16,17,1,0,0,13.141
16,17,1,0,0,13.464
16,17,1,0,0,14.157
16,17,1,0,0,13.227
16,17,1,0,0,13.531
16,17,1,0,0,14.257
16,17,1,0,0,13.772
16,17,1,0,0,14.712
16,17,1,0,0,14.786
16,17,1,0,0,13.844
16,17,1,0,0,13.73
16,17,1,0,1,13.844
16,17,1,0,0,13.499
16,17,1,0,0,13.207
16,17,1,0,0,13.261
16,17,1,0,0,13.602
16,17,1,0,0,14.113
16,17,1,0,0,13.417
16,17,1,0,1,12.226
16,17,1,0,1,12.603
16,17,1,0,0,12.32
16,17,1,0,1,13.236
16,17,1,0,0,11.975
16,17,1,0,0,12.997
16,17,1,0,0,13.343
16,17,1,0,0,12.741
16,17,1,0,0,12.949
16,17,1,0,0,12.348
16,17,1,0,0,13.425
16,17,1,0,0,13.072
16,17,1,0,0,11.799
16,17,1,0,0,13.42
16,17,1,0,0,13.863
16,17,1,0,0,13.672
16,17,1,0,0,13.225
16,17,1,0,0,13.257
16,17,1,0,0,14.06
16,17,1,0,0,13.585
16,17,1,0,0,14.293
16,17,1,0,0,14.328
16,17,1,0,0,14.921
16,17,1,0,0,13.159
16,17,1,0,0,11.42
16,17,1,0,0,13.505
16,17,1,0,0,12.052
16,17,1,0,0,13.393
16,17,1,0,0,13.547
16,17,1,0,0,13.639
16,17,1,0,0,13.353
16,17,1,0,1,13.521
16,17,1,0,0,13.446
16,17,1,0,1,13.977
16,17,1,0,0,13.049
16,17,1,0,0,13.949
16,17,1,0,0,13.198
16,97,4,2,0,13.913
16,97,4,2,0,14.316
16,97,4,2,0,13.991
16,97,4,2,0,12.696
16,97,4,2,0,12.023
16,97,4,2,0,12.22
16,97,4,2,0,14.052
16,97,4,2,0,14.81
16,97,4,2,0,13.472
16,97,4,2,0,14.228
16,97,4,2,0,12.37
16,97,4,2,0,11.638
16,97,4,2,0,12.484
16,97,4,2,0,13.489
16,97,4,2,0,13.255
16,97,4,2,0,12.511
16,97,4,2,0,12.691
16,97,4,2,0,13.728
16,97,4,2,1,13.723
16,97,4,2,0,13.984
16,97,4,2,0,12.576
16,97,4,2,0,12.796
16,97,4,2,1,12.668
16,97,4,2,0,12.544
16,97,4,2,0,13.428
16,97,4,2,0,13.339
16,97,4,2,0,13.349
16,97,4,2,0,12.966
16,97,4,2,0,12.631
16,97,4,2,0,12.271
16,97,4,2,0,12.142
16,97,4,2,0,13.803
16,97,4,2,1,14.342
16,97,4,2,0,13.194
16,97,4,2,0,13.793
16,97,4,2,0,13.379
16,97,4,2,0,11.407
16,97,4,2,0,13.929
16,97,4,2,0,13.471
16,97,4,2,0,13.417
16,97,4,2,0,13.409
16,97,4,2,0,12.651
16,97,4,2,0,12.494
16,97,4,2,0,12.842
16,97,4,2,0,13.196
16,97,4,2,0,11.781
16,97,4,2,0,13.123
16,97,4,2,0,12.9
16,97,4,2,0,12.633
16,97,4,2,0,13.103
16,97,4,2,0,13.491
16,97,4,2,0,13.065
16,97,4,2,1,12.874
16,97,4,2,0,12.822
16,97,4,2,1,12.621
16,97,4,2,0,13.953
16,97,4,2,0,13.601
16,97,4,2,0,13.939
16,97,4,2,0,13.887
16,97,4,2,0,13.076
16,97,4,2,0,13.156
16,97,4,2,0,13.324
16,97,4,2,0,13.589
16,97,4,2,1,12.138
16,97,4,2,0,13.128
16,97,4,2,0,13.368
16,97,4,2,0,13.065
16,97,4,2,0,14.003
16,97,4,2,0,18.856
16,97,4,2,0,14.366
16,97,4,2,0,14.359
16,97,4,2,0,14.849
16,97,4,2,1,14.349
16,97,4,2,0,14.443
16,97,4,2,0,14.082
16,97,4,2,0,13.733
16,97,4,2,1,13.545
16,97,4,2,0,14.448
16,97,4,2,0,12.389
16,97,4,2,0,12.082
16,97,4,2,0,11.683
16,97,4,2,0,11.735
16,97,4,2,0,12.793
16,97,4,2,0,13.978
16,97,4,2,0,13.622
16,97,4,2,0,13.927
16,97,4,2,0,14.185
16,97,4,2,0,12.36
16,97,4,2,0,13.659
16,97,4,2,0,13.589
16,97,4,2,0,14.221
16,97,4,2,0,14.116
16,97,4,2,0,14.807
16,97,4,2,0,13.902
16,97,4,2,0,13.832
16,97,4,2,0,13.71
16,97,4,2,0,13.773
16,97,4,2,0,13.218
16,97,4,2,0,14.547
16,97,4,2,0,14.185
16,127,5,5,0,13.167
16,127,5,5,1,13.316
16,127,5,5,0,13.359
16,127,5,5,0,13.037
16,127,5,5,0,13.227
16,127,5,5,0,12.434
16,127,5,5,0,13.324
16,127,5,5,0,13.475
16,127,5,5,0,13.064
16,127,5,5,0,13.406
16,127,5,5,0,13.199
16,127,5,5,0,13.769
16,127,5,5,0,13.879
16,127,5,5,1,14.365
16,127,5,5,0,14.372
16,127,5,5,1,14.844
16,127,5,5,0,14.514
16,127,5,5,0,13.476
16,127,5,5,0,12.852
16,127,5,5,0,12.8
16,127,5,5,0,14.272
16,127,5,5,0,13.399
16,127,5,5,0,13.341
16,127,5,5,0,13.608
16,127,5,5,0,13.226
16,127,5,5,0,13.093
16,127,5,5,0,13.002
16,127,5,5,0,13.631
16,127,5,5,1,13.589
16,127,5,5,0,14.385
16,127,5,5,0,13.22
16,127,5,5,0,13.39
16,127,5,5,0,12.748
16,127,5,5,0,12.83
16,127,5,5,0,14.083
16,127,5,5,1,12.847
16,127,5,5,0,15.051
16,127,5,5,0,14.869
16,127,5,5,0,13.246
16,127,5,5,0,13.094
16,127,5,5,0,12.314
16,127,5,5,0,13.297
16,127,5,5,0,12.999
16,127,5,5,0,13.144
16,127,5,5,0,12.599
16,127,5,5,1,12.486
16,127,5,5,0,13.427
16,127,5,5,0,14.711
16,127,5,5,0,12.885
16,127,5,5,0,13.191
16,127,5,5,0,12.887
16,127,5,5,0,13.164
16,127,5,5,0,13.707
16,127,5,5,0,13.852
16,127,5,5,0,12.825
16,127,5,5,0,13.07
16,127,5,5,0,13.249
16,127,5,5,0,13.236
16,127,5,5,0,13.116
16,127,5,5,0,14.276
16,127,5,5,0,13.442
16,127,5,5,0,12.839
16,127,5,5,0,12.336
16,127,5,5,0,12.712
16,127,5,5,0,13.397
16,127,5,5,1,12.205
16,127,5,5,0,13.066
16,127,5,5,0,14.687
16,127,5,5,1,14.493
16,127,5,5,0,13.819
16,127,5,5,0,13.051
16,127,5,5,0,13.464
16,127,5,5,0,12.952
16,127,5,5,1,14.35
16,127,5,5,0,14.053
16,127,5,5,1,13.646
16,127,5,5,0,13.183
16,127,5,5,1,13.281
16,127,5,5,0,13.316
16,127,5,5,0,13.202
16,127,5,5,0,13.905
16,127,5,5,0,13.845
16,127,5,5,0,14.934
16,127,5,5,0,14.07
16,127,5,5,0,12.13
16,127,5,5,0,12.38
16,127,5,5,0,13.984
16,127,5,5,0,14.011
16,127,5,5,1,14.598
16,127,5,5,0,14.375
16,127,5,5,0,14.371
16,127,5,5,0,13.426
16,127,5,5,1,13.422
16,127,5,5,0,13.078
16,127,5,5,0,13.436
16,127,5,5,0,13.878
16,127,5,5,0,13.252
16,127,5,5,0,13.437
16,127,5,5,0,15.325
16,127,5,5,1,13.333
16,65,1,4,0,13.243
16,65,1,4,0,14.352
16,65,1,4,0,14.004
16,65,1,4,0,11.907
16,65,1,4,0,13.424
16,65,1,4,1,13.476
16,65,1,4,0,13.25
16,65,1,4,1,13.466
16,65,1,4,0,13.317
16,65,1,4,0,12.544
16,65,1,4,0,12.476
16,65,1,4,0,13.006
16,65,1,4,0,13.175
16,65,1,4,0,13.11
16,65,1,4,0,12.789
16,65,1,4,0,12.453
16,65,1,4,0,12.653
16,65,1,4,0,12.03
16,65,1,4,0,11.486
16,65,1,4,0,12.678
16,65,1,4,0,13.006
16,65,1,4,0,12.85
16,65,1,4,0,13.102
16,65,1,4,0,13.121
16,65,1,4,0,11.569
16,65,1,4,0,11.537
16,65,1,4,0,11.672
16,65,1,4,0,12.484
16,65,1,4,0,12.722
16,65,1,4,0,12.548
16,65,1,4,0,12.485
16,65,1,4,0,12.355
16,65,1,4,0,12.788
16,65,1,4,0,12.892
16,65,1,4,0,12.787
16,65,1,4,0,12.77
16,65,1,4,0,12.92
16,65,1,4,0,13.592
16,65,1,4,0,12.948
16,65,1,4,0,13.071
16,65,1,4,1,12.941
16,65,1,4,0,13.138
16,65,1,4,0,13.186
16,65,1,4,0,13.455
16,65,1,4,0,12.611
16,65,1,4,0,12.467
16,65,1,4,0,11.533
16,65,1,4,0,11.741
16,65,1,4,0,12.694
16,65,1,4,0,13.277
16,65,1,4,0,12.134
16,65,1,4,0,11.579
16,65,1,4,0,11.886
16,65,1,4,0,11.544
16,65,1,4,0,11.465
16,65,1,4,0,11.901
16,65,1,4,1,12.087
16,65,1,4,0,12.524
16,65,1,4,0,12.584
16,65,1,4,0,12.301
16,65,1,4,0,12.561
16,65,1,4,0,12.467
16,65,1,4,0,12.78
16,65,1,4,0,12.538
16,65,1,4,0,12.12
16,65,1,4,0,12.337
16,65,1,4,0,12.436
16,65,1,4,0,12.706
16,65,1,4,0,12.656
16,65,1,4,0,12.435
16,65,1,4,0,12.893
16,65,1,4,0,12.128
16,65,1,4,0,11.499
16,65,1,4,0,12.163
16,65,1,4,1,13.275
16,65,1,4,0,12.476
16,65,1,4,0,12.438
16,65,1,4,0,12.512
16,65,1,4,0,12.124
16,65,1,4,0,12.223
16,65,1,4,0,12.502
16,65,1,4,0,12.938
16,65,1,4,0,12.722
16,65,1,4,0,11.652
16,65,1,4,0,11.485
16,65,1,4,0,12.611
16,65,1,4,0,13.08
16,65,1,4,0,13.237
16,65,1,4,0,11.712
16,65,1,4,0,13.284
16,65,1,4,0,13.664
16,65,1,4,0,12.933
16,65,1,4,0,13.308
16,65,1,4,0,13.251
16,65,1,4,1,13.221
16,65,1,4,0,11.575
16,65,1,4,0,11.646
16,65,1,4,0,12.844
16,65,1,4,0,13.345
16,65,1,4,0,13.529
16,0,0,0,0,11.207
16,0,0,0,0,12.57
16,0,0,0,1,12.92
16,0,0,0,0,11.693
16,0,0,0,0,12.546
16,0,0,0,0,12.501
16,0,0,0,0,12.517
16,0,0,0,0,12.904
16,0,0,0,1,12.534
16,0,0,0,0,12.553
16,0,0,0,0,12.666
16,0,0,0,1,12.356
16,0,0,0,0,12.664
16,0,0,0,0,12.73
16,0,0,0,0,12.777
16,0,0,0,1,12.46
16,0,0,0,0,12.387
16,0,0,0,0,12.467
16,0,0,0,0,11.272
16,0,0,0,0,11.174
16,0,0,0,0,11.79
16,0,0,0,1,12.681
16,0,0,0,0,11.91
16,0,0,0,0,12.654
16,0,0,0,0,12.852
16,0,0,0,0,12.652
16,0,0,0,0,11.331
16,0,0,0,0,11.566
16,0,0,0,0,12.321
16,0,0,0,0,12.689
16,0,0,0,0,12.498
16,0,0,0,0,12.441
16,0,0,0,0,12.667
16,0,0,0,0,12.565
16,0,0,0,0,12.751
16,0,0,0,0,12.406
16,0,0,0,0,12.131
16,0,0,0,0,12.234
16,0,0,0,0,12.453
16,0,0,0,1,11.881
16,0,0,0,1,12.447
16,0,0,0,0,11.613
16,0,0,0,0,11.791
16,0,0,0,0,12.511
16,0,0,0,0,12.325
16,0,0,0,0,11.302
16,0,0,0,0,11.644
16,0,0,0,0,12.673
16,0,0,0,0,12.576
16,0,0,0,1,12.114
16,0,0,0,1,12.297
16,0,0,0,0,12.298
16,0,0,0,0,12.553
16,0,0,0,0,12.673
16,0,0,0,0,12.583
16,0,0,0,0,11.41
16,0,0,0,1,11.55
16,0,0,0,0,12.574
16,0,0,0,0,12.455
16,0,0,0,0,12.561
16,0,0,0,0,12.08
16,0,0,0,0,12.654
16,0,0,0,1,12.512
16,0,0,0,0,12.64
16,0,0,0,0,12.766
16,0,0,0,1,12.474
16,0,0,0,1,12.183
16,0,0,0,0,11.964
16,0,0,0,0,12.592
16,0,0,0,0,12.546
16,0,0,0,0,12.563
16,0,0,0,0,12.514
16,0,0,0,0,12.131
16,0,0,0,0,11.238
16,0,0,0,0,12.31
16,0,0,0,0,12.357
16,0,0,0,0,12.364
16,0,0,0,0,12.914
16,0,0,0,0,12.679
16,0,0,0,0,12.144
16,0,0,0,0,12.329
16,0,0,0,0,12.511
16,0,0,0,0,12.727
16,0,0,0,0,11.507
16,0,0,0,0,12.284
16,0,0,0,0,12.485
16,0,0,0,0,12.055
16,0,0,0,0,12.161
16,0,0,0,0,12.881
16,0,0,0,0,12.698
16,0,0,0,0,12.43
16,0,0,0,0,11.668
16,0,0,0,0,11.329
16,0,0,0,0,12.226
16,0,0,0,0,11.256
16,0,0,0,0,12.742
16,0,0,0,0,12.712
16,0,0,0,0,12.718
16,0,0,0,0,12.57
16,0,0,0,0,12.472
16,99,3,4,0,12.064
16,99,3,4,0,12.256
16,99,3,4,0,13.197
16,99,3,4,0,14.944
16,99,3,4,0,12.263
16,99,3,4,0,14.256
16,99,3,4,0,13.183
16,99,3,4,0,15.122
16,99,3,4,0,13.768
16,99,3,4,0,12.002
16,99,3,4,0,13.278
16,99,3,4,0,13.54
16,99,3,4,0,13.11
16,99,3,4,0,12.876
16,99,3,4,0,14.31
16,99,3,4,1,14.717
16,99,3,4,1,13.173
16,99,3,4,0,15.031
16,99,3,4,0,12.445
16,99,3,4,0,13.94
16,99,3,4,0,13.935
16,99,3,4,0,11.621
16,99,3,4,0,11.618
16,99,3,4,0,12.563
16,99,3,4,1,12.9
16,99,3,4,0,12.718
16,99,3,4,0,12.848
16,99,3,4,0,15.611
16,99,3,4,0,12.602
16,99,3,4,0,14.417
16,99,3,4,0,14.337
16,99,3,4,1,11.7
16,99,3,4,0,11.799
16,99,3,4,0,12.355
16,99,3,4,0,13.343
16,99,3,4,0,14.282
16,99,3,4,0,13.787
16,99,3,4,0,13.807
16,99,3,4,0,13.441
16,99,3,4,0,13.45
16,99,3,4,1,13.535
16,99,3,4,0,13.155
16,99,3,4,0,13.352
16,99,3,4,0,13.305
16,99,3,4,0,12.812
16,99,3,4,0,13.359
16,99,3,4,0,14.127
16,99,3,4,0,11.828
16,99,3,4,0,13.297
16,99,3,4,0,14.959
16,99,3,4,0,12.652
16,99,3,4,0,13.056
16,99,3,4,0,12.648
16,99,3,4,0,12.935
16,99,3,4,0,11.544
16,99,3,4,0,12.36
16,99,3,4,0,11.887
16,99,3,4,0,13.395
16,99,3,4,0,12.918
16,99,3,4,0,12.851
16,99,3,4,0,12.746
16,99,3,4,0,13.222
16,99,3,4,0,13.015
16,99,3,4,1,13.198
16,99,3,4,0,13.188
16,99,3,4,0,13.362
16,99,3,4,0,13.285
16,99,3,4,0,12.52
16,99,3,4,0,11.573
16,99,3,4,0,12.239
16,99,3,4,0,12.2
16,99,3,4,0,15.434
16,99,3,4,0,11.944
16,99,3,4,0,12.935
16,99,3,4,0,17.899
16,99,3,4,0,24.117
16,99,3,4,1,13.393
16,99,3,4,0,12.872
16,99,3,4,0,13.4
16,99,3,4,0,13.295
16,99,3,4,0,13.604
16,99,3,4,0,13.693
16,99,3,4,0,11.686
16,99,3,4,0,12.641
16,99,3,4,0,12.797
16,99,3,4,0,12.275
16,99,3,4,0,11.929
16,99,3,4,0,12.487
